OTU ID	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30
OTU_1242	0.0	1.0	0.0	8.0	23.0	0.0	23.0	91.0	32.0	11.0	0.0	13.0	3.0	129.0	87.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	0.0	3.0	0.0
OTU_940	0.0	11.0	13.0	0.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	62.0	105.0	13.0	4.0	50.0	0.0
OTU_1802	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2466	0.0	1.0	3.0	3.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	17.0	28.0	16.0	3.0	9.0	39.0
OTU_467	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_245	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_534	0.0	5.0	4.0	1.0	11.0	0.0	0.0	0.0	399.0	0.0	118.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	24.0	559.0	483.0	3.0	49.0	11.0
OTU_832	0.0	9.0	38.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	40.0	20.0	0.0	0.0	61.0	0.0
OTU_1195	0.0	23.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2214	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1538	0.0	6.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2339	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_129	0.0	4.0	0.0	5.0	0.0	19.0	0.0	0.0	43.0	0.0	21.0	49.0	0.0	1.0	0.0	45.0	0.0	1.0	3.0	0.0	0.0	2.0	12.0	0.0	31.0	295.0	146.0	0.0	20.0	633.0
OTU_1306	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0
OTU_198	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1656	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_974	0.0	7.0	0.0	29.0	34.0	19.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0
OTU_1334	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	2.0	0.0	0.0	0.0
OTU_57	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	1.0	0.0	0.0
OTU_2148	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_396	0.0	13.0	0.0	24.0	2.0	14.0	42.0	18.0	251.0	298.0	53.0	478.0	220.0	237.0	187.0	95.0	15.0	60.0	156.0	0.0	109.0	9.0	397.0	55.0	0.0	0.0	6.0	0.0	0.0	0.0
OTU_2323	0.0	8.0	40.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	12.0	17.0	3.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	25.0	4.0	122.0	12.0	0.0
OTU_990	0.0	4.0	0.0	3.0	0.0	0.0	0.0	12.0	0.0	0.0	46.0	0.0	9.0	0.0	1.0	0.0	36.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OTU_1063	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	21.0	0.0	21.0	0.0
OTU_283	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	28.0	0.0
OTU_337	0.0	4.0	0.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	27.0	4.0	1.0	0.0	0.0
OTU_1220	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	12.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0
OTU_1055	0.0	6.0	13.0	7.0	32.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2073	0.0	1.0	0.0	2.0	0.0	0.0	49.0	4.0	13.0	11.0	17.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	117.0	54.0	0.0	18.0	77.0
OTU_455	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
OTU_483	0.0	1.0	4.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_723	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	219.0	0.0	0.0	0.0	0.0	56.0	0.0	4.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_710	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	315.0	0.0	1.0	267.0	0.0	2.0	0.0	19.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
OTU_642	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4116.0	0.0	0.0	1.0	0.0
OTU_2452	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2395	0.0	2.0	1.0	0.0	1.0	2.0	4.0	14.0	1.0	16.0	2.0	12.0	2.0	7.0	16.0	0.0	16.0	16.0	10.0	0.0	5.0	5.0	5.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0
OTU_1967	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
OTU_1477	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0
OTU_1678	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1197	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0
OTU_1186	0.0	1.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	1.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
OTU_706	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	41.0	16.0	1.0	1.0	12.0	3.0	0.0	229.0	11.0	182.0	0.0	0.0	474.0	9.0	14.0	6.0	3.0	23.0	7.0
OTU_2226	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
OTU_413	0.0	7.0	5.0	3.0	0.0	0.0	9.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	60.0	37.0	0.0	28.0	0.0
OTU_2111	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1323	0.0	2.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	29.0	0.0	0.0
OTU_1751	0.0	0.0	5.0	0.0	5.0	0.0	4.0	11.0	2.0	16.0	2.0	6.0	1.0	7.0	19.0	3.0	11.0	10.0	6.0	0.0	2.0	8.0	5.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0
OTU_1098	0.0	4.0	86.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	14.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_702	0.0	3.0	0.0	0.0	0.0	14.0	0.0	0.0	10.0	0.0	332.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	41.0	0.0	115.0	6.0	9.0	0.0
OTU_1386	0.0	8.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_882	0.0	1.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	12.0	37.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	303.0
OTU_988	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2028	0.0	0.0	110.0	35.0	0.0	0.0	44.0	1.0	564.0	9.0	82.0	51.0	20.0	21.0	43.0	75.0	0.0	0.0	1.0	0.0	69.0	123.0	0.0	0.0	23.0	133.0	4.0	34.0	51.0	0.0
OTU_939	0.0	4.0	0.0	3.0	3.0	0.0	37.0	7.0	2.0	0.0	18.0	19.0	0.0	47.0	14.0	0.0	259.0	0.0	16.0	11.0	0.0	97.0	0.0	0.0	9.0	4.0	23.0	14.0	0.0	5.0
OTU_643	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	212.0	0.0	0.0	0.0	1234.0	0.0	0.0
OTU_1661	0.0	3.0	4.0	21.0	3.0	2.0	3780.0	2.0	98.0	0.0	15.0	3.0	3.0	5.0	3.0	0.0	1.0	69.0	0.0	0.0	0.0	0.0	0.0	8.0	85.0	0.0	11.0	0.0	20.0	0.0
OTU_636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	14.0	95.0	0.0	55.0	178.0	31.0	1.0	178.0	595.0	178.0	1159.0	66.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2497	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1390	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
OTU_338	0.0	1.0	0.0	99.0	3.0	0.0	0.0	0.0	66.0	177.0	35.0	559.0	158.0	12.0	20.0	0.0	0.0	0.0	430.0	189.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	20.0	5.0	0.0
OTU_2331	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
OTU_887	0.0	2.0	0.0	0.0	0.0	0.0	0.0	18.0	10.0	0.0	22.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	59.0	0.0
OTU_1537	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	45.0	80.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	28.0	0.0	0.0	66.0
OTU_58	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	4.0	0.0
OTU_84	0.0	3.0	1.0	0.0	0.0	2.0	5.0	0.0	1.0	3.0	1.0	2.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	3.0	3.0
OTU_2050	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OTU_2239	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_602	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1337	0.0	3.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
OTU_892	0.0	3.0	0.0	4.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	18.0	0.0	3.0	25.0	113.0	1.0	0.0	0.0
OTU_2454	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1901	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0
OTU_102	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	5.0	0.0	18.0	176.0	1.0	0.0	0.0	0.0	0.0	112.0	45.0	0.0
OTU_2362	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_768	0.0	2.0	0.0	2.0	0.0	0.0	57.0	0.0	0.0	131.0	6.0	111.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
OTU_1530	0.0	0.0	2.0	7.0	6.0	0.0	11.0	0.0	0.0	9.0	9.0	46.0	0.0	2.0	6.0	0.0	135.0	9.0	2.0	0.0	6.0	38.0	0.0	22.0	6.0	8.0	8.0	0.0	0.0	0.0
OTU_1170	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
OTU_792	0.0	3.0	1.0	0.0	4.0	0.0	48.0	0.0	1.0	51.0	0.0	0.0	5.0	10.0	6.0	4.0	16.0	6.0	7.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	6.0	167.0	5.0	1.0
OTU_1034	0.0	0.0	18.0	2.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0
OTU_919	0.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	23.0	4.0	60.0	0.0	11.0	18.0	178.0	0.0	5.0	2.0	3.0	0.0	0.0	0.0
OTU_862	0.0	1.0	0.0	0.0	0.0	0.0	0.0	76.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	51.0	0.0	0.0
OTU_1335	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	34.0	0.0
OTU_2256	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	8.0	11.0	4.0
OTU_571	0.0	0.0	0.0	7.0	0.0	11.0	3.0	5.0	17.0	2.0	14.0	6.0	9.0	16.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	57.0	1.0	0.0	22.0	0.0
OTU_180	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0
OTU_1146	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	1.0	1.0
OTU_1373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
OTU_2463	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2450	0.0	2.0	2.0	0.0	1.0	0.0	10.0	1.0	2.0	1.0	1.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	1.0	6.0	10.0	0.0	6.0	3.0
OTU_1701	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	2.0	0.0
OTU_669	0.0	1.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1120.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	176.0
OTU_763	0.0	2.0	27.0	3.0	4.0	58.0	2.0	9.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	7.0	0.0	0.0	20.0	7.0	0.0	262.0	0.0	0.0
OTU_1686	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_709	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	464.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_687	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	45.0	4.0	4.0	64.0	0.0	0.0	340.0	0.0	221.0	289.0	470.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OTU_1119	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	1.0	1.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0	0.0	9.0
OTU_2008	0.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	1.0	3.0	15.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	7.0	4.0	1.0	4.0	6.0	2.0
OTU_691	0.0	0.0	1.0	0.0	0.0	0.0	30.0	21.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	2.0	0.0	30.0	0.0	52.0	364.0	13.0	33.0	594.0	250.0	93.0	53.0
OTU_1503	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	0.0	0.0	0.0
OTU_2192	0.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0
OTU_1252	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_655	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4046.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
OTU_1035	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_679	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2228.0	0.0	0.0	0.0	0.0
OTU_1103	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	16.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0
OTU_1904	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
OTU_1218	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	25.0	0.0	0.0	0.0	0.0
OTU_2001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	575.0
